,timestamp,x,y
0,0.0,600,240
1,0.128604,610,240
2,0.389474,620,240
3,0.787597,630,240
4,0.882982,640,240
5,1.121324,650,240
6,1.354768,660,240
7,1.769566,670,240
8,1.866128,680,240
9,2.11666,690,240
10,2.364866,700,240
11,2.626931,710,240
12,2.876514,720,240
13,3.149524,730,240
14,3.399977,740,240
15,3.662493,750,240
16,3.9059,760,240
17,4.143822,770,240
18,4.538471,780,240
19,4.637784,790,240
20,4.905629,800,240
